,recall,precision
935,0.77,0.11224489795918367
936,0.77,0.11240875912408758
937,0.77,0.11257309941520467
938,0.77,0.11273792093704246
939,0.77,0.11290322580645161
940,0.77,0.1130690161527166
941,0.77,0.11323529411764706
942,0.77,0.1134020618556701
943,0.77,0.11356932153392331
944,0.77,0.1137370753323486
945,0.77,0.11390532544378698
946,0.77,0.11407407407407408
947,0.77,0.11441307578008915
948,0.77,0.11458333333333333
949,0.77,0.11475409836065574
950,0.77,0.11492537313432835
951,0.77,0.11509715994020926
952,0.77,0.11526946107784432
953,0.77,0.11544227886056972
954,0.77,0.11561561561561562
955,0.77,0.11578947368421053
956,0.77,0.11596385542168675
957,0.77,0.11613876319758673
958,0.77,0.1163141993957704
959,0.77,0.11649016641452345
960,0.77,0.11666666666666667
961,0.77,0.11684370257966616
962,0.77,0.11702127659574468
963,0.77,0.1171993911719939
964,0.77,0.11755725190839694
965,0.77,0.11773700305810397
966,0.77,0.11791730474732007
967,0.77,0.11809815950920245
968,0.77,0.11827956989247312
969,0.77,0.11846153846153847
970,0.77,0.11864406779661017
971,0.77,0.11882716049382716
972,0.77,0.11901081916537867
973,0.77,0.11975116640746501
974,0.77,0.11993769470404984
975,0.77,0.12012480499219969
976,0.77,0.1203125
977,0.77,0.12050078247261346
978,0.77,0.1206896551724138
979,0.77,0.12087912087912088
980,0.77,0.12106918238993711
981,0.76,0.11968503937007874
982,0.76,0.12044374009508717
983,0.76,0.12063492063492064
984,0.76,0.12082670906200318
985,0.76,0.12101910828025478
986,0.76,0.12121212121212122
987,0.76,0.12140575079872204
988,0.76,0.1216
989,0.76,0.12179487179487179
990,0.76,0.12199036918138041
991,0.76,0.12218649517684887
992,0.76,0.12238325281803543
993,0.76,0.12258064516129032
994,0.76,0.12277867528271405
995,0.76,0.12297734627831715
996,0.76,0.12317666126418152
997,0.76,0.12337662337662338
998,0.76,0.12357723577235773
999,0.76,0.1237785016286645
1000,0.76,0.12398042414355628
1001,0.76,0.12418300653594772
1002,0.76,0.12438625204582651
1003,0.76,0.12459016393442623
1004,0.76,0.12479474548440066
1005,0.76,0.125
1006,0.76,0.12520593080724876
1007,0.76,0.1254125412541254
1008,0.76,0.1256198347107438
1009,0.76,0.12582781456953643
1010,0.76,0.12603648424543948
1011,0.76,0.12624584717607973
1012,0.76,0.1264559068219634
1013,0.76,0.12666666666666668
1014,0.76,0.12687813021702837
1015,0.76,0.12709030100334448
1016,0.76,0.1273031825795645
1017,0.76,0.12751677852348994
1018,0.76,0.12773109243697478
1019,0.76,0.12794612794612795
1020,0.76,0.1281618887015177
1021,0.76,0.12837837837837837
1022,0.76,0.12859560067681894
1023,0.76,0.1288135593220339
1024,0.76,0.12903225806451613
1025,0.76,0.1292517006802721
1026,0.76,0.12947189097103917
1027,0.76,0.1296928327645051
1028,0.76,0.12991452991452992
1029,0.76,0.13013698630136986
1030,0.76,0.13036020583190394
1031,0.75,0.12886597938144329
1032,0.75,0.12908777969018934
1033,0.75,0.12931034482758622
1034,0.75,0.12953367875647667
1035,0.75,0.12975778546712802
1036,0.75,0.12998266897746968
1037,0.75,0.13020833333333334
1038,0.75,0.13043478260869565
1039,0.75,0.13066202090592335
1040,0.75,0.13089005235602094
1041,0.75,0.13111888111888112
1042,0.75,0.13134851138353765
1043,0.75,0.13157894736842105
1044,0.75,0.13181019332161686
1045,0.75,0.13204225352112675
1046,0.75,0.13227513227513227
1047,0.75,0.13250883392226148
1048,0.75,0.13274336283185842
1049,0.75,0.13297872340425532
1050,0.75,0.13321492007104796
1051,0.75,0.13345195729537365
1052,0.75,0.13368983957219252
1053,0.75,0.13392857142857142
1054,0.75,0.13416815742397137
1055,0.75,0.13440860215053763
1056,0.75,0.13464991023339318
1057,0.74,0.13309352517985612
1058,0.74,0.13333333333333333
1059,0.74,0.13357400722021662
1060,0.74,0.13381555153707053
1061,0.74,0.13405797101449277
1062,0.74,0.13430127041742287
1063,0.74,0.13454545454545455
1064,0.74,0.13479052823315119
1065,0.74,0.13503649635036497
1066,0.74,0.13528336380255943
1067,0.74,0.13553113553113552
1068,0.74,0.13577981651376148
1069,0.74,0.13602941176470587
1070,0.74,0.13627992633517497
1071,0.74,0.13653136531365315
1072,0.74,0.1367837338262477
1073,0.74,0.13703703703703704
1074,0.74,0.137291280148423
1075,0.74,0.137546468401487
1076,0.74,0.1378026070763501
1077,0.74,0.13805970149253732
1078,0.74,0.1383177570093458
1079,0.74,0.13857677902621723
1080,0.74,0.13883677298311445
1081,0.74,0.13909774436090225
1082,0.74,0.1393596986817326
1083,0.74,0.13962264150943396
1084,0.74,0.13988657844990549
1085,0.74,0.14015151515151514
1086,0.74,0.14041745730550284
1087,0.74,0.14068441064638784
1088,0.74,0.14095238095238094
1089,0.74,0.14122137404580154
1090,0.74,0.14149139579349904
1091,0.74,0.1417624521072797
1092,0.74,0.1420345489443378
1093,0.74,0.1423076923076923
1094,0.74,0.14258188824662812
1095,0.74,0.14285714285714285
1096,0.74,0.14313346228239845
1097,0.74,0.1434108527131783
1098,0.73,0.141747572815534
1099,0.73,0.14202334630350194
1100,0.73,0.14230019493177387
1101,0.73,0.142578125
1102,0.73,0.14285714285714285
1103,0.73,0.14313725490196078
1104,0.73,0.14341846758349705
1105,0.73,0.1437007874015748
1106,0.73,0.14398422090729784
1107,0.73,0.1442687747035573
1108,0.73,0.14455445544554454
1109,0.73,0.14484126984126985
1110,0.72,0.14314115308151093
1111,0.72,0.14342629482071714
1112,0.71,0.14171656686626746
1113,0.71,0.14228456913827656
1114,0.71,0.142570281124498
1115,0.71,0.14285714285714285
1116,0.71,0.1431451612903226
1117,0.71,0.14343434343434344
1118,0.71,0.1437246963562753
1119,0.71,0.1440162271805274
1120,0.71,0.1443089430894309
1121,0.71,0.1446028513238289
1122,0.7,0.14285714285714285
1123,0.7,0.14314928425357873
1124,0.7,0.14344262295081966
1125,0.7,0.1437371663244353
1126,0.7,0.1440329218106996
1127,0.7,0.14432989690721648
1128,0.7,0.1446280991735537
1129,0.7,0.14492753623188406
1130,0.7,0.14522821576763487
1131,0.7,0.14553014553014554
1132,0.7,0.14583333333333334
1133,0.7,0.14613778705636743
1134,0.7,0.14644351464435146
1135,0.7,0.14675052410901468
1136,0.7,0.14705882352941177
1137,0.7,0.14736842105263157
1138,0.7,0.14767932489451477
1139,0.7,0.14799154334038056
1140,0.7,0.1483050847457627
1141,0.7,0.14861995753715498
1142,0.69,0.14680851063829786
1143,0.69,0.14712153518123666
1144,0.69,0.14743589743589744
1145,0.69,0.14775160599571735
1146,0.69,0.148068669527897
1147,0.69,0.14838709677419354
1148,0.69,0.1490280777537797
1149,0.69,0.14935064935064934
1150,0.69,0.14967462039045554
1151,0.69,0.15
1152,0.69,0.1503267973856209
1153,0.69,0.15065502183406113
1154,0.69,0.15098468271334792
1155,0.68,0.14912280701754385
1156,0.68,0.14945054945054945
1157,0.68,0.14977973568281938
1158,0.68,0.15011037527593818
1159,0.68,0.1504424778761062
1160,0.68,0.15077605321507762
1161,0.68,0.1511111111111111
1162,0.68,0.1514476614699332
1163,0.68,0.15178571428571427
1164,0.68,0.15212527964205816
1165,0.68,0.15246636771300448
1166,0.68,0.15280898876404495
1167,0.68,0.15315315315315314
1168,0.68,0.15349887133182843
1169,0.68,0.15384615384615385
1170,0.67,0.15192743764172337
1171,0.67,0.15227272727272728
1172,0.67,0.15261958997722094
1173,0.67,0.15296803652968036
1174,0.67,0.15331807780320367
1175,0.67,0.1536697247706422
1176,0.66,0.15172413793103448
1177,0.66,0.15207373271889402
1178,0.66,0.15242494226327943
1179,0.66,0.1527777777777778
1180,0.66,0.1531322505800464
1181,0.66,0.15348837209302327
1182,0.66,0.15384615384615385
1183,0.66,0.15456674473067916
1184,0.66,0.15492957746478872
1185,0.66,0.15529411764705883
1186,0.66,0.15602836879432624
1187,0.66,0.15639810426540285
1188,0.66,0.15676959619952494
1189,0.66,0.15714285714285714
1190,0.66,0.1575178997613365
1191,0.66,0.15789473684210525
1192,0.66,0.15827338129496402
1193,0.66,0.15865384615384615
1194,0.66,0.15903614457831325
1195,0.66,0.15942028985507245
1196,0.66,0.15980629539951574
1197,0.66,0.16019417475728157
1198,0.66,0.16058394160583941
1199,0.66,0.16097560975609757
1200,0.66,0.16136919315403422
1201,0.65,0.15931372549019607
1202,0.64,0.15724815724815724
1203,0.63,0.15517241379310345
1204,0.63,0.15555555555555556
1205,0.63,0.15594059405940594
1206,0.63,0.15632754342431762
1207,0.63,0.15671641791044777
1208,0.63,0.1571072319201995
1209,0.63,0.1575
1210,0.63,0.15789473684210525
1211,0.63,0.15829145728643215
1212,0.63,0.15869017632241814
1213,0.63,0.1590909090909091
1214,0.63,0.15949367088607594
1215,0.63,0.1598984771573604
1216,0.63,0.16030534351145037
1217,0.63,0.16071428571428573
1218,0.62,0.1585677749360614
1219,0.62,0.15897435897435896
1220,0.62,0.15938303341902313
1221,0.62,0.15979381443298968
1222,0.61,0.15762273901808785
1223,0.61,0.15803108808290156
1224,0.61,0.15844155844155844
1225,0.61,0.15885416666666666
1226,0.61,0.15926892950391644
1227,0.61,0.15968586387434555
1228,0.6,0.15748031496062992
1229,0.6,0.15789473684210525
1230,0.6,0.158311345646438
1231,0.6,0.15873015873015872
1232,0.6,0.15915119363395225
1233,0.6,0.1595744680851064
1234,0.6,0.16
1235,0.6,0.16042780748663102
1236,0.6,0.16085790884718498
1237,0.6,0.16129032258064516
1238,0.6,0.16172506738544473
1239,0.6,0.16216216216216217
1240,0.6,0.16260162601626016
1241,0.6,0.16304347826086957
1242,0.6,0.16348773841961853
1243,0.6,0.16393442622950818
1244,0.6,0.1643835616438356
1245,0.6,0.16483516483516483
1246,0.6,0.1652892561983471
1247,0.6,0.16574585635359115
1248,0.6,0.16620498614958448
1249,0.6,0.16666666666666666
1250,0.6,0.1671309192200557
1251,0.6,0.16759776536312848
1252,0.6,0.16806722689075632
1253,0.6,0.16853932584269662
1254,0.6,0.16901408450704225
1255,0.59,0.16666666666666666
1256,0.59,0.1671388101983003
1257,0.59,0.16761363636363635
1258,0.59,0.16809116809116809
1259,0.59,0.16857142857142857
1260,0.59,0.16905444126074498
1261,0.59,0.16954022988505746
1262,0.59,0.17002881844380405
1263,0.59,0.17052023121387283
1264,0.59,0.17101449275362318
1265,0.59,0.17151162790697674
1266,0.59,0.17201166180758018
1267,0.59,0.17251461988304093
1268,0.59,0.17302052785923755
1269,0.59,0.17352941176470588
1270,0.59,0.17404129793510326
1271,0.59,0.17455621301775148
1272,0.59,0.17507418397626112
1273,0.59,0.17559523809523808
1274,0.59,0.1761194029850746
1275,0.59,0.17664670658682635
1276,0.59,0.17717717717717718
1277,0.59,0.17771084337349397
1278,0.59,0.1782477341389728
1279,0.59,0.1787878787878788
1280,0.59,0.17933130699088146
1281,0.59,0.1798780487804878
1282,0.59,0.18042813455657492
1283,0.59,0.18098159509202455
1284,0.59,0.18153846153846154
1285,0.59,0.18209876543209877
1286,0.59,0.1826625386996904
1287,0.59,0.18322981366459629
1288,0.58,0.1806853582554517
1289,0.58,0.18125
1290,0.58,0.18181818181818182
1291,0.58,0.18238993710691823
1292,0.58,0.1829652996845426
1293,0.58,0.18412698412698414
1294,0.58,0.18471337579617833
1295,0.58,0.1853035143769968
1296,0.58,0.1858974358974359
1297,0.58,0.1864951768488746
1298,0.58,0.1870967741935484
1299,0.58,0.18770226537216828
1300,0.58,0.18831168831168832
1301,0.58,0.18892508143322476
1302,0.58,0.1895424836601307
1303,0.58,0.1901639344262295
1304,0.57,0.1875
1305,0.57,0.18811881188118812
1306,0.57,0.18874172185430463
1307,0.56,0.18604651162790697
1308,0.56,0.18666666666666668
1309,0.56,0.18729096989966554
1310,0.56,0.18791946308724833
1311,0.56,0.18855218855218855
1312,0.56,0.1891891891891892
1313,0.56,0.18983050847457628
1314,0.56,0.19047619047619047
1315,0.56,0.19112627986348124
1316,0.56,0.1917808219178082
1317,0.55,0.18900343642611683
1318,0.55,0.1896551724137931
1319,0.54,0.1935483870967742
1320,0.54,0.19424460431654678
1321,0.54,0.19494584837545126
1322,0.54,0.1956521739130435
1323,0.54,0.19636363636363635
1324,0.54,0.19708029197080293
1325,0.53,0.19413919413919414
1326,0.53,0.1948529411764706
1327,0.53,0.19557195571955718
1328,0.53,0.1962962962962963
1329,0.53,0.1970260223048327
1330,0.52,0.1947565543071161
1331,0.52,0.19548872180451127
1332,0.52,0.19622641509433963
1333,0.52,0.19696969696969696
1334,0.52,0.19771863117870722
1335,0.52,0.1984732824427481
1336,0.52,0.19923371647509577
1337,0.52,0.2
1338,0.52,0.20077220077220076
1339,0.52,0.20155038759689922
1340,0.52,0.20233463035019456
1341,0.52,0.203125
1342,0.52,0.20392156862745098
1343,0.52,0.2047244094488189
1344,0.52,0.20553359683794467
1345,0.52,0.20634920634920634
1346,0.52,0.20717131474103587
1347,0.52,0.208
1348,0.52,0.20883534136546184
1349,0.51,0.2056451612903226
1350,0.51,0.20647773279352227
1351,0.51,0.2073170731707317
1352,0.5,0.20408163265306123
1353,0.49,0.20081967213114754
1354,0.49,0.20164609053497942
1355,0.49,0.2024793388429752
1356,0.49,0.2033195020746888
1357,0.49,0.20416666666666666
1358,0.49,0.20502092050209206
1359,0.49,0.20588235294117646
1360,0.49,0.20675105485232068
1361,0.49,0.2076271186440678
1362,0.48,0.20425531914893616
1363,0.48,0.20512820512820512
1364,0.48,0.20600858369098712
1365,0.48,0.20689655172413793
1366,0.48,0.2077922077922078
1367,0.48,0.20869565217391303
1368,0.48,0.2096069868995633
1369,0.48,0.21052631578947367
1370,0.48,0.21145374449339208
1371,0.48,0.21238938053097345
1372,0.48,0.21333333333333335
1373,0.48,0.21428571428571427
1374,0.48,0.21524663677130046
1375,0.48,0.21621621621621623
1376,0.48,0.2171945701357466
1377,0.48,0.21818181818181817
1378,0.48,0.2191780821917808
1379,0.48,0.22018348623853212
1380,0.47,0.21658986175115208
1381,0.47,0.2175925925925926
1382,0.47,0.2186046511627907
1383,0.47,0.21962616822429906
1384,0.47,0.22065727699530516
1385,0.47,0.22169811320754718
1386,0.47,0.22274881516587677
1387,0.47,0.22380952380952382
1388,0.47,0.22488038277511962
1389,0.47,0.22596153846153846
1390,0.47,0.22705314009661837
1391,0.47,0.22815533980582525
1392,0.46,0.22439024390243903
1393,0.46,0.22549019607843138
1394,0.46,0.22660098522167488
1395,0.46,0.22772277227722773
1396,0.45,0.22388059701492538
1397,0.45,0.225
1398,0.45,0.22613065326633167
1399,0.45,0.22727272727272727
1400,0.45,0.22842639593908629
1401,0.45,0.22959183673469388
1402,0.45,0.23076923076923078
1403,0.45,0.23195876288659795
1404,0.45,0.23316062176165803
1405,0.45,0.234375
1406,0.45,0.2356020942408377
1407,0.45,0.23684210526315788
1408,0.44,0.2328042328042328
1409,0.44,0.23404255319148937
1410,0.44,0.23529411764705882
1411,0.44,0.23655913978494625
1412,0.44,0.23783783783783785
1413,0.44,0.2391304347826087
1414,0.44,0.24043715846994534
1415,0.44,0.24175824175824176
1416,0.44,0.2430939226519337
1417,0.44,0.24444444444444444
1418,0.44,0.24581005586592178
1419,0.44,0.24719101123595505
1420,0.44,0.24858757062146894
1421,0.44,0.25
1422,0.44,0.25142857142857145
1423,0.44,0.25287356321839083
1424,0.43,0.24855491329479767
1425,0.42,0.2441860465116279
1426,0.42,0.24561403508771928
1427,0.42,0.24705882352941178
1428,0.42,0.2485207100591716
1429,0.42,0.25
1430,0.42,0.25149700598802394
1431,0.42,0.25301204819277107
1432,0.42,0.2545454545454545
1433,0.41,0.25
1434,0.41,0.25153374233128833
1435,0.41,0.25308641975308643
1436,0.41,0.2546583850931677
1437,0.41,0.25625
1438,0.41,0.2578616352201258
1439,0.4,0.25316455696202533
1440,0.4,0.25477707006369427
1441,0.4,0.2564102564102564
1442,0.4,0.25806451612903225
1443,0.4,0.2597402597402597
1444,0.4,0.26143790849673204
1445,0.4,0.2631578947368421
1446,0.4,0.26490066225165565
1447,0.4,0.26666666666666666
1448,0.4,0.2684563758389262
1449,0.4,0.2702702702702703
1450,0.39,0.2653061224489796
1451,0.39,0.2671232876712329
1452,0.39,0.2689655172413793
1453,0.39,0.2708333333333333
1454,0.39,0.2727272727272727
1455,0.39,0.2746478873239437
1456,0.39,0.2765957446808511
1457,0.39,0.2785714285714286
1458,0.39,0.2805755395683453
1459,0.39,0.2826086956521739
1460,0.39,0.2846715328467153
1461,0.39,0.2867647058823529
1462,0.39,0.28888888888888886
1463,0.39,0.291044776119403
1464,0.39,0.2932330827067669
1465,0.39,0.29545454545454547
1466,0.39,0.29770992366412213
1467,0.39,0.3
1468,0.38,0.29457364341085274
1469,0.38,0.296875
1470,0.38,0.2992125984251969
1471,0.38,0.30158730158730157
1472,0.38,0.304
1473,0.38,0.3064516129032258
1474,0.37,0.3008130081300813
1475,0.36,0.29508196721311475
1476,0.36,0.2975206611570248
1477,0.36,0.3
1478,0.36,0.3025210084033613
1479,0.35,0.2966101694915254
1480,0.35,0.29914529914529914
1481,0.34,0.29310344827586204
1482,0.33,0.28695652173913044
1483,0.33,0.2894736842105263
1484,0.33,0.2920353982300885
1485,0.33,0.29464285714285715
1486,0.33,0.2972972972972973
1487,0.33,0.3
1488,0.32,0.29357798165137616
1489,0.32,0.2962962962962963
1490,0.32,0.29906542056074764
1491,0.31,0.29245283018867924
1492,0.31,0.29523809523809524
1493,0.31,0.2980769230769231
1494,0.31,0.30097087378640774
1495,0.31,0.30392156862745096
1496,0.3,0.297029702970297
1497,0.3,0.3
1498,0.3,0.30303030303030304
1499,0.3,0.30612244897959184
1500,0.29,0.29896907216494845
1501,0.28,0.2916666666666667
1502,0.28,0.29473684210526313
1503,0.28,0.2978723404255319
1504,0.28,0.3010752688172043
1505,0.28,0.30434782608695654
1506,0.27,0.2967032967032967
1507,0.27,0.3
1508,0.27,0.30337078651685395
1509,0.26,0.29545454545454547
1510,0.26,0.2988505747126437
1511,0.26,0.3023255813953488
1512,0.25,0.29411764705882354
1513,0.25,0.2976190476190476
1514,0.25,0.30120481927710846
1515,0.24,0.2926829268292683
1516,0.24,0.2962962962962963
1517,0.24,0.3
1518,0.24,0.3037974683544304
1519,0.24,0.3076923076923077
1520,0.23,0.2987012987012987
1521,0.23,0.3026315789473684
1522,0.22,0.29333333333333333
1523,0.22,0.2972972972972973
1524,0.21,0.2876712328767123
1525,0.2,0.2777777777777778
1526,0.2,0.28169014084507044
1527,0.2,0.2857142857142857
1528,0.2,0.2898550724637681
1529,0.2,0.29411764705882354
1530,0.19,0.2835820895522388
1531,0.19,0.2878787878787879
1532,0.19,0.2923076923076923
1533,0.19,0.296875
1534,0.19,0.30158730158730157
1535,0.18,0.2903225806451613
1536,0.18,0.29508196721311475
1537,0.18,0.3
1538,0.18,0.3050847457627119
1539,0.18,0.3103448275862069
1540,0.18,0.3157894736842105
1541,0.18,0.32142857142857145
1542,0.18,0.32727272727272727
1543,0.18,0.3333333333333333
1544,0.18,0.33962264150943394
1545,0.18,0.34615384615384615
1546,0.18,0.35294117647058826
1547,0.18,0.36
1548,0.18,0.3673469387755102
1549,0.17,0.3541666666666667
1550,0.17,0.3617021276595745
1551,0.17,0.3695652173913043
1552,0.17,0.37777777777777777
1553,0.17,0.38636363636363635
1554,0.17,0.3953488372093023
1555,0.17,0.40476190476190477
1556,0.17,0.4146341463414634
1557,0.17,0.425
1558,0.16,0.41025641025641024
1559,0.16,0.42105263157894735
1560,0.16,0.43243243243243246
1561,0.15,0.4166666666666667
1562,0.14,0.4
1563,0.13,0.38235294117647056
1564,0.13,0.3939393939393939
1565,0.13,0.40625
1566,0.13,0.41935483870967744
1567,0.13,0.43333333333333335
1568,0.13,0.4482758620689655
1569,0.13,0.4642857142857143
1570,0.12,0.4444444444444444
1571,0.12,0.46153846153846156
1572,0.12,0.48
1573,0.11,0.4583333333333333
1574,0.11,0.4782608695652174
1575,0.1,0.45454545454545453
1576,0.09,0.42857142857142855
1577,0.08,0.4
1578,0.08,0.42105263157894735
1579,0.07,0.3888888888888889
1580,0.07,0.4117647058823529
1581,0.07,0.4375
1582,0.06,0.4
1583,0.05,0.35714285714285715
1584,0.05,0.38461538461538464
1585,0.04,0.3333333333333333
1586,0.04,0.36363636363636365
1587,0.03,0.3
1588,0.03,0.3333333333333333
1589,0.03,0.375
1590,0.02,0.2857142857142857
1591,0.02,0.3333333333333333
1592,0.02,0.4
1593,0.02,0.5
1594,0.01,0.3333333333333333
1595,0.01,0.5
1596,0.0,0.0
1597,0.0,1.0
